	SEQ.1	SEQ.2	SEQ.3	SEQ.4	SEQ.5	SEQ.6	SEQ.7	SEQ.8	SEQ.9	SEQ.10	SEQ.11	SEQ.12	SEQ.13	SEQ.14	SEQ.15	SEQ.16	SEQ.17	SEQ.18	SEQ.19	SEQ.20	SEQ.21	SEQ.22	SEQ.23	SEQ.24	SEQ.25	SEQ.26	SEQ.27	SEQ.28	SEQ.29	SEQ.30	SEQ.31	SEQ.32	SEQ.33	SEQ.34	SEQ.35	SEQ.36	SEQ.37	SEQ.38	SEQ.39	SEQ.40	SEQ.41	SEQ.42	SEQ.43	SEQ.44	SEQ.45	SEQ.46	SEQ.47	SEQ.48	SEQ.49	SEQ.50	SEQ.51	SEQ.52	SEQ.53	SEQ.54	SEQ.55	SEQ.56	SEQ.57	SEQ.58	SEQ.59	SEQ.60	SEQ.61	SEQ.62	SEQ.63	SEQ.64	SEQ.65	SEQ.66	SEQ.67	SEQ.68	SEQ.69	SEQ.70
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Monroe_p2_metabat2_high_PE.042.contigs];t__Monroe_p2_metabat2_high_PE.042.contigs_GTDB.r202	27	0	1	0	0	0	12	0	18	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	51	0	0	1	9	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Oklahoma_p2_metabat2_low_PE.001.contigs];t__Oklahoma_p2_metabat2_low_PE.001.contigs_GTDB.r202	11	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Peterbilt_p1_metabat2_high_PE.016.contigs];t__Peterbilt_p1_metabat2_high_PE.016.contigs_GTDB.r202	8	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Peterbilt_p2_metabat2_high_PE.052.contigs];t__Peterbilt_p2_metabat2_high_PE.052.contigs_GTDB.r202	32	0	13	0	0	0	9	0	12	0	0	0	0	0	0	0	0	0	0	10	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Pinky_p2_metabat2_low_PE.032.contigs];t__Pinky_p2_metabat2_low_PE.032.contigs_GTDB.r202	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Red_p2_metabat2_low_PE.016.contigs];t__Red_p2_metabat2_low_PE.016.contigs_GTDB.r202	3	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_SAMEA103957796_metabat2_low_PE.022.contigs];t__SAMEA103957796_metabat2_low_PE.022.contigs_GTDB.r202	10	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	0	2	6	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Scooby_p2_metabat2_high_PE.019.contigs];t__Scooby_p2_metabat2_high_PE.019.contigs_GTDB.r202	39	0	11	0	0	0	251	0	25	0	0	0	2	0	0	0	0	0	0	15	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	1	2	0	0	0	0	0	0	170	0	0	6	65	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Scrappy_p1_metabat2_low_PE.019.contigs];t__Scrappy_p1_metabat2_low_PE.019.contigs_GTDB.r202	16	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__[CAG-521_Susan_p2_metabat2_low_PE.004.contigs];t__Susan_p2_metabat2_low_PE.004.contigs_GTDB.r202	7	0	1	0	0	0	7	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Other;t__Other	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus_massiliensis;t__Duodenibacillus_massiliensis_GCF_900128485.1_GTDB.r202	0	21	1	0	0	0	0	9	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Janthinobacterium;s__Other;t__Other	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Other;s__Other;t__Other	33	27	25	26	29	13	40	6	37	17	1	0	4	0	0	0	0	7	4	11	1	7	1	4	1	1	1	0	2	0	12	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	2	8	1	41	0	2	0	0	1	0	14	2	1	0	40	0	3	2	28	0	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Other;t__Other	1442	91	783	185	1974	1016	243	419	641	187	29	0	46	0	2	3	0	47	4101	375	4395	418	15	113	224	13	1284	2	272	796	0	0	267	93	0	0	0	0	0	0	0	172	0	0	0	0	0	0	49	104	986	22	330	0	29	4	11	86	0	6	32	0	0	139	0	0	138	413	0	7
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_parvirubra;t__Sutterella_parvirubra_GCF_000250875.1_GTDB.r202	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_wadsworthensis;t__Sutterella_wadsworthensis_GCF_000186505.1_GTDB.r202	0	2	16	5	4	0	11	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_wadsworthensis_A;t__Other	100	20185	6254	14874	3899	79	41905	3639	8347	13266	829	0	758	0	71	10	0	7606	927	2355	525	6672	202	968	257	1782	3	24	1445	0	0	0	138	12225	0	0	0	0	0	92	0	0	55	109	0	0	0	0	2923	0	175	76	437	0	133	23	0	94	116	48	376	0	0	2166	0	0	1007	3899	0	54
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_wadsworthensis_A;t__Sutterella_wadsworthensis_A_Faulkner_p2_maxbin2_high_prob.012.contigs_GTDB.r202	611	1881	571	1062	319	285	3051	342	1061	1066	69	0	209	0	76	108	0	705	1095	378	33	565	16	71	36	131	58	47	135	0	0	0	15	1256	0	0	0	0	0	9	0	0	6	10	0	0	0	0	434	0	513	8	42	0	17	1	49	11	12	1309	24	0	0	230	222	0	808	642	0	31
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_wadsworthensis_A;t__Sutterella_wadsworthensis_A_GCF_000297775.1_GTDB.r202	37	2540	684	1486	487	14	3749	446	1200	1477	83	0	94	0	8	0	0	886	135	237	66	655	14	95	24	197	2	4	188	0	0	0	35	2339	0	0	0	0	0	14	0	0	6	10	0	0	0	0	353	0	164	34	63	0	21	4	0	18	8	657	38	0	0	269	0	0	149	454	0	7
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella_wadsworthensis_A;t__Sutterella_wadsworthensis_A_GCF_001578585.1_GTDB.r202	5	1927	981	1275	377	144	3901	496	759	1804	109	0	72	0	5	0	0	772	84	341	52	606	14	89	32	194	0	0	149	0	0	0	11	1262	0	0	0	0	0	6	0	0	8	10	0	0	0	0	283	0	91	5	113	0	18	1	0	14	16	160	51	0	0	233	0	0	122	563	0	5
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Charlie_p2_maxbin2_high_prob.029.contigs];t__Charlie_p2_maxbin2_high_prob.029.contigs_GTDB.r202	525	0	282	52	686	376	0	171	165	35	0	0	0	0	0	0	0	0	26	121	35	109	0	50	94	0	12	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	40	319	0	113	0	0	0	0	0	0	0	0	0	0	49	0	0	0	123	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Cinder_p2_maxbin2_low_prob.003.contigs];t__Cinder_p2_maxbin2_low_prob.003.contigs_GTDB.r202	11	0	4	0	34	9	0	0	8	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Ed_p2_maxbin2_low_prob.007.contigs];t__Ed_p2_maxbin2_low_prob.007.contigs_GTDB.r202	91	0	89	10	196	70	0	39	41	8	0	0	0	0	0	0	0	0	18	29	14	23	0	0	24	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	75	0	16	0	0	0	0	0	0	0	0	0	0	14	0	0	0	28	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Escalade_p2_maxbin2_low_prob.018.contigs];t__Escalade_p2_maxbin2_low_prob.018.contigs_GTDB.r202	20	0	10	3	25	16	0	5	6	0	0	0	0	0	0	0	0	0	38	2	45	2	0	0	4	0	9	0	0	4	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	16	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Faulkner_p2_maxbin2_low_prob.015.contigs];t__Faulkner_p2_maxbin2_low_prob.015.contigs_GTDB.r202	31	0	12	7	45	19	0	8	17	6	0	0	0	0	0	0	0	0	70	10	66	8	0	1	11	0	11	0	2	9	0	0	6	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	29	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Flurry_p2_maxbin2_low_prob.012.contigs];t__Flurry_p2_maxbin2_low_prob.012.contigs_GTDB.r202	10	0	1	0	3	9	0	7	1	0	0	0	0	0	0	0	0	0	15	4	17	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_George_p2_metabat2_high_PE.005.contigs];t__George_p2_metabat2_high_PE.005.contigs_GTDB.r202	20	0	19	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	39	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Glacier_p1_metabat2_low_PE.036.contigs];t__Glacier_p1_metabat2_low_PE.036.contigs_GTDB.r202	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	18	2	0	0	0	0	4	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Glacier_p2_metabat2_high_PE.005.contigs];t__Glacier_p2_metabat2_high_PE.005.contigs_GTDB.r202	27	0	10	2	44	5	0	0	5	0	0	0	0	0	0	0	0	0	30	4	31	2	0	0	0	0	5	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Juniper_p2_metabat2_high_PE.019.contigs];t__Juniper_p2_metabat2_high_PE.019.contigs_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Lana_p2_maxbin2_low_prob.009.contigs];t__Lana_p2_maxbin2_low_prob.009.contigs_GTDB.r202	184	0	66	8	250	100	0	47	80	11	0	0	0	0	0	0	0	0	9	34	34	37	0	5	29	0	8	0	9	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	119	0	55	0	0	0	0	0	0	0	0	0	0	15	0	0	0	36	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Mack_p2_metabat2_high_PE.008.contigs];t__Mack_p2_metabat2_high_PE.008.contigs_GTDB.r202	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Magnolia_p2_metabat2_high_PE.017.contigs];t__Magnolia_p2_metabat2_high_PE.017.contigs_GTDB.r202	28	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	41	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Peterbilt_p1_metabat2_high_PE.005.contigs];t__Peterbilt_p1_metabat2_high_PE.005.contigs_GTDB.r202	656	0	345	51	844	485	0	169	235	31	0	0	0	0	0	0	0	0	41	150	28	126	0	51	75	0	10	0	30	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	42	396	14	149	0	0	0	0	0	0	0	0	0	0	49	0	0	14	148	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Peterbilt_p2_metabat2_high_PE.028.contigs];t__Peterbilt_p2_metabat2_high_PE.028.contigs_GTDB.r202	20	0	9	2	24	13	0	5	12	1	0	0	0	0	0	0	0	0	44	9	57	1	0	1	3	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	13	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Pinky_p2_maxbin2_low_prob.012.contigs];t__Pinky_p2_maxbin2_low_prob.012.contigs_GTDB.r202	47	0	26	8	108	62	0	21	23	0	0	0	0	0	0	0	0	0	83	16	117	32	0	3	13	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	0	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	22	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Reba_p2_metabat2_high_PE.032.contigs];t__Reba_p2_metabat2_high_PE.032.contigs_GTDB.r202	37	0	5	2	26	25	0	5	12	4	0	0	0	0	0	0	0	0	16	1	29	7	0	3	6	0	5	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Scooby_p2_maxbin2_low_prob.009.contigs];t__Scooby_p2_maxbin2_low_prob.009.contigs_GTDB.r202	651	16	373	76	845	547	78	160	332	126	0	0	12	0	0	5	0	0	76	148	9	157	7	66	104	10	15	0	27	3	56	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	89	29	390	8	133	0	45	0	9	1	0	35	30	0	0	65	1	0	16	149	34	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Shorty_p1_metabat2_high_PE.029.contigs];t__Shorty_p1_metabat2_high_PE.029.contigs_GTDB.r202	37	0	10	2	38	27	0	14	22	0	0	0	0	0	0	0	0	0	110	8	127	10	0	6	2	0	15	0	3	6	0	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	20	0	16	0	0	0	0	0	0	0	0	0	0	4	0	0	0	12	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Skinner_p2_metabat2_low_PE.005.contigs];t__Skinner_p2_metabat2_low_PE.005.contigs_GTDB.r202	18	0	9	0	14	15	0	6	8	0	0	0	0	0	0	0	0	0	33	0	43	2	0	1	0	0	6	0	0	6	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Snoopy_p2_metabat2_high_PE.023.contigs];t__Snoopy_p2_metabat2_high_PE.023.contigs_GTDB.r202	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	26	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_Tim_p2_maxbin2_low_prob.019.contigs];t__Tim_p2_maxbin2_low_prob.019.contigs_GTDB.r202	108	0	45	12	150	80	0	28	46	10	0	0	0	0	0	0	0	0	21	19	78	21	0	11	10	0	2	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	90	0	40	12	0	0	0	0	0	0	0	0	0	10	0	0	0	25	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__[Sutterella_UncleJesse_p2_metabat2_low_PE.014.contigs];t__UncleJesse_p2_metabat2_low_PE.014.contigs_GTDB.r202	12	0	2	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Other;t__Other	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Variovorax;s__Variovorax_ginsengisoli;t__Variovorax_ginsengisoli_GCF_006438845.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Other;g__Other;s__Other;t__Other	4	4	3	1	9	3	6	1	7	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii;t__Citrobacter_braakii_GCF_000208765.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii;t__Citrobacter_braakii_GCF_000398845.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii;t__Citrobacter_braakii_GCF_000398865.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii;t__Citrobacter_braakii_GCF_000786265.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter_braakii;t__Citrobacter_braakii_GCF_000786275.1_GTDB.r202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
